chart_instance_id,track_isrc,position
2014-11-29,USUM71407116,42
2014-11-29,USAT21300640,95
2014-11-29,USWB11402277,57
2014-11-29,USRC11401422,30
2014-11-29,USUM71406157,58
2014-11-29,USUM71411314,69
2014-11-29,USUM71413477,17
2014-11-29,USUG11401323,86
2014-11-29,USCM51400340,27
2014-11-29,GBARL1401201,89
2014-11-29,USAN21400025,68
2014-11-29,GBAHS1300498,23
2014-11-29,AULI01385760,32
2014-11-29,USUM71307706,81
2014-11-29,CAV161300016,28
2014-11-29,USCJY1431349,3
2014-11-29,USUM71413555,100
2014-11-29,USCJY1418231,54
2014-11-29,USRC11401949,98
2014-11-29,GBCTA1400010,35
2014-11-29,USUM71309985,52
2014-11-29,GBUM71308833,20
2014-11-29,GBHMU1400159,33
2014-11-29,DEL211300741,50
2014-11-29,USUM71412652,75
2014-11-29,USWB11304529,60
2014-11-29,GBARL1400978,93
2014-11-29,USSM11307291,6
2014-11-29,USUM71317733,70
2014-11-29,USHR11435979,26
2014-11-29,GBAHS1400099,62
2014-11-29,USUM71311297,79
2014-11-29,US6XF1300039,83
2014-11-29,USAT21401975,43
2014-11-29,USWB11303249,18
2014-11-29,USSM11408382,46
2014-11-29,USUM71407113,66
2014-11-29,USWB11402508,12
2014-11-29,GBARL1401524,65
2014-11-29,NLB8R1400002,19
2014-11-29,GBHMU1400161,88
2014-11-29,USUM71414680,82
2014-11-29,USAT21402610,91
2014-11-29,USUM71414120,59
2014-11-01,USSM11307808,77
2014-11-01,USCM51400222,36
2014-11-01,USRC11301176,43
2014-11-01,GBAYE1400217,37
2014-11-01,USQX91401203,52
2014-11-01,USSM11401317,1
2014-11-01,USSM11303954,28
2014-11-01,USWB11304681,25
2014-11-01,US6XF1400002,69
2014-11-01,GBUM71401926,42
2014-11-01,USCM51400260,11
2014-11-01,USUM71409576,7
2014-11-01,GBUM71400955,24
2014-11-01,USUM71409737,3
2014-11-01,GBUM71401093,4
2014-11-01,GBARL1400567,26
2014-11-01,USSM11404393,98
2014-11-01,USSM11408186,96
2014-11-01,USRC11402051,100
2014-11-01,GBAHS1400160,21
2014-11-01,USUM71413813,85
2014-11-01,USUM71409719,16
2014-11-01,US58E1400453,23
2014-11-01,USUM71412813,86
2014-11-01,USUM71412644,34
2014-11-01,USRC11400498,14
2014-11-01,US58E1300408,87
2014-11-01,USWB11301764,13
2014-11-01,USUM71311296,49
2014-11-01,USUG11401387,70
2014-11-01,USUM71409277,31
2014-11-01,USUM71406166,6
2014-11-01,GBAHS1400090,10
2014-11-01,USCRB1411035,99
2014-11-01,USUM71415249,89
2014-11-01,GBUM71400597,35
2014-11-01,QMTM61300302,93
2014-11-01,QMCE31400019,92
2014-11-01,USRC11401783,32
2014-11-01,USUM71409642,64
2014-11-01,SE3NM1300101,5
2014-11-01,QMCE31400045,80
2014-11-01,USQ4E1300686,41
2014-11-01,USUM71411636,78
2014-11-01,NOT_FOUND,53
2014-11-01,USCM51400085,95
2014-11-01,USWB11304589,74
2014-11-01,USSM11405788,9
2014-11-01,USUM71414033,48
2014-11-01,USCJY1425001,90
2014-11-01,GBUM71308836,20
2014-11-01,USWB11402584,82
2014-11-01,USUM71412696,30
2014-11-01,USUM71414575,81
2014-11-01,GBUM71302810,39
2014-11-01,USUM71405920,38
2014-11-01,USCM51400196,19
2014-11-01,GBWWP1400197,84
2014-11-01,USUM71409728,57
2014-11-01,USUM71407116,22
2014-11-01,USWB11402277,46
2014-11-01,USRC11401422,29
2014-11-01,USUM71406157,50
2014-11-01,USUM71411314,91
2014-11-01,USQX91401147,56
2014-11-01,USUM71413477,45
2014-11-01,USUG11401323,97
2014-11-01,USUG12306675,18
2014-11-01,USAN21400025,83
2014-11-01,USUM71405403,44
2014-11-01,GBAHS1300498,12
2014-11-01,QMDR70000001,58
2014-11-01,AULI01385760,47
2014-11-01,USUM71307706,59
2014-11-01,CAV161300016,17
2014-11-01,USUM71409263,71
2014-11-01,USCJY1431349,2
2014-11-01,USCJY1418231,76
2014-11-01,USRC11400866,61
2014-11-01,USLXJ1406332,72
2014-11-01,GBCTA1400010,63
2014-11-01,USUM71309985,67
2014-11-01,GBUM71308833,8
2014-11-01,GBHMU1400159,40
2014-11-01,DEL211300741,54
2014-11-01,USUM71400323,68
2014-11-01,USWB11304529,65
2014-11-01,GBARL1400978,75
2014-11-01,USSM11307291,33
2014-11-01,GBAHS1400099,79
2014-11-01,USUM71311297,60
2014-11-01,USAT21401975,55
2014-11-01,USWB11303249,15
2014-11-01,USUM71407113,73
2014-11-01,USWB11402508,62
2014-11-01,USUYG1053463,94
2014-11-01,USYAH1300243,66
2014-11-01,NLB8R1400002,27
2014-11-01,USAT21402610,88
2014-11-01,USUM71414120,51
2014-11-15,USCM51400222,44
2014-11-15,USQX91401203,47
2014-11-15,USSM11401317,2
2014-11-15,USSM11303954,39
2014-11-15,USWB11304681,31
2014-11-15,US6XF1400002,85
2014-11-15,GBUM71401926,65
2014-11-15,USCM51400260,38
2014-11-15,USUM71409576,4
2014-11-15,USUM71414974,72
2014-11-15,USCJY1431369,80
2014-11-15,GBUM71400955,40
2014-11-15,USUM71409737,5
2014-11-15,GBUM71405403,62
2014-11-15,GBUM71401093,6
2014-11-15,GBARL1400567,19
2014-11-15,USCJY1431309,18
2014-11-15,USRC11402051,87
2014-11-15,GBAHS1400160,36
2014-11-15,USUM71409719,29
2014-11-15,US58E1400453,37
2014-11-15,USUM71412644,33
2014-11-15,USRC11400498,13
2014-11-15,US58E1300408,89
2014-11-15,USWB11301764,17
2014-11-15,GB28K1400036,94
2014-11-15,USUG11401387,61
2014-11-15,USUM71409277,52
2014-11-15,USUM71406166,7
2014-11-15,GBAHS1400090,9
2014-11-15,USCRB1411035,91
2014-11-15,GBUM71400597,41
2014-11-15,QMTM61300302,92
2014-11-15,USRC11401783,23
2014-11-15,USAT21404117,96
2014-11-15,GBHMU1400029,75
2014-11-15,USUM71409642,59
2014-11-15,USUM71405085,97
2014-11-15,SE3NM1300101,3
2014-11-15,QMCE31400045,90
2014-11-15,USQ4E1300686,42
2014-11-15,USUM71411636,73
2014-11-15,NOT_FOUND,43
2014-11-15,USWB11304589,98
2014-11-15,USSM11405788,8
2014-11-15,USUM71415785,53
2014-11-15,USUM71414033,26
2014-11-15,QMRSZ1401171,71
2014-11-15,GBUM71308836,12
2014-11-15,USWB11402584,81
2014-11-15,USUM71412696,28
2014-11-15,USUM71414575,63
2014-11-15,GBUM71302810,45
2014-11-15,USUM71405920,30
2014-11-15,USCM51400196,16
2014-11-15,USSM11408349,70
2014-11-15,GBWWP1400197,83
2014-11-15,USUM71409728,24
2014-11-15,USUM71407116,32
2014-11-15,USWB11402277,46
2014-11-15,USRC11401422,27
2014-11-15,USUM71406157,56
2014-11-15,USUM71411314,86
2014-11-15,USQX91401147,68
2014-11-15,USUM71413477,25
2014-11-15,USUG11401323,99
2014-11-15,USCM51400340,54
2014-11-15,USAN21400025,77
2014-11-15,GBAHS1300498,15
2014-11-15,AULI01385760,48
2014-11-15,USUM71307706,74
2014-11-15,CAV161300016,21
2014-11-15,USUM71409263,78
2014-11-15,USCJY1431349,1
2014-11-15,USCJY1418231,66
2014-11-15,GBCTA1400010,55
2014-11-15,USUM71309985,57
2014-11-15,GBUM71308833,11
2014-11-15,GBHMU1400159,34
2014-11-15,DEL211300741,51
2014-11-15,USCJY1431319,60
2014-11-15,USUM71412652,95
2014-11-15,USWB11304529,58
2014-11-15,GBARL1400978,82
2014-11-15,USSM11307291,10
2014-11-15,USUM71317733,88
2014-11-15,GBAHS1400099,84
2014-11-15,USUM71311297,67
2014-11-15,USSM19902989,35
2014-11-15,US6XF1300039,100
2014-11-15,USAT21401975,49
2014-11-15,USWB11303249,14
2014-11-15,USSM11408382,64
2014-11-15,USUM71407113,79
2014-11-15,USWB11402508,20
2014-11-15,NLB8R1400002,22
2014-11-15,USCJY1431299,69
2014-11-15,USCJY1431379,76
2014-11-15,USAT21402610,93
2014-11-15,USUM71414120,50
2014-01-04,USUM71312049,20
2014-01-04,USSM19400325,26
2014-01-04,USCM51300758,37
2014-01-04,USSM11303954,55
2014-01-04,USUM71314567,85
2014-01-04,USUM71302625,81
2014-01-04,NLZ541300467,59
2014-01-04,USUM71310271,25
2014-01-04,USUM71311375,77
2014-01-04,USUM71302187,44
2014-01-04,GBHMU1300102,82
2014-01-04,USUM71307668,27
2014-01-04,USLXJ1306313,58
2014-01-04,USSM11302896,91
2014-01-04,USUM71307523,87
2014-01-04,USSM11301638,35
2014-01-04,GBUM71303482,15
2014-01-04,US58E1200352,47
2014-01-04,USWB11302478,53
2014-01-04,USUM71312853,75
2014-01-04,USUM71301306,3
2014-01-04,USUM71311296,14
2014-01-04,USUM71201071,6
2014-01-04,GBCEL1300362,83
2014-01-04,USUM71320321,16
2014-01-04,USUM71301699,62
2014-01-04,USUM71307708,34
2014-01-04,USSM11307800,12
2014-01-04,USUM71307796,43
2014-01-04,USAT21300820,92
2014-01-04,USCN11300085,65
2014-01-04,USUYG1027384,33
2014-01-04,USAT21301167,60
2014-01-04,USWB11302123,84
2014-01-04,CH3131340084,63
2014-01-04,USCM51300762,13
2014-01-04,QMJMT1300025,28
2014-01-04,USSM11304309,88
2014-01-04,USUM71320096,51
2014-01-04,USUM71308087,100
2014-01-04,USUM71301027,72
2014-01-04,USAT21302744,36
2014-01-04,GBMQN1200012,7
2014-01-04,USUM71320095,76
2014-01-04,USWD11366344,61
2014-01-04,USWD11366376,54
2014-01-04,US4DG1300070,64
2014-01-04,GBUM71301538,70
2014-01-04,USRC11300977,32
2014-01-04,USWB11303186,41
2014-01-04,USSM11307806,99
2014-01-04,USUM71308286,24
2014-01-04,USAT21303689,93
2014-01-04,USAT21302366,97
2014-01-04,USRC11301762,90
2014-01-04,GBAAA1200795,21
2014-01-04,USCN11200250,71
2014-01-04,USUM71201074,31
2014-01-04,USUM71314079,38
2014-01-04,USHR11334762,49
2014-01-04,USUM71308669,11
2014-01-04,USMC15848998,50
2014-01-04,NZUM71200031,5
2014-01-04,TCABD1246970,42
2014-01-04,USP6L1000053,39
2014-01-04,USSM11306713,4
2014-01-04,QMTM61300238,86
2014-01-04,USRC11301420,29
2014-01-04,USHR11334529,69
2014-01-04,USUM71311478,22
2014-01-04,USUM71214608,30
2014-01-04,GBHMU1300210,10
2014-01-04,QMRSZ1700758,80
2014-01-04,USUM71312879,96
2014-01-04,USSM11300080,17
2014-01-04,USAT21202676,52
2014-01-04,USRC11301018,74
2014-01-04,USWB11302648,89
2014-01-04,NZUM71300124,18
2014-01-04,USUM71307711,56
2014-01-04,USCA29900551,45
2014-01-04,NOAGW1300374,98
2014-01-04,USCM51300748,68
2014-01-04,USUM71314082,1
2014-01-04,USRC11301695,2
2014-01-04,USUM71311295,23
2014-01-04,GBCTA1300103,78
2014-01-04,USCN11200024,67
2014-01-04,USRC11301140,79
2014-01-04,GBCTA1300101,95
2014-01-04,SEUM71301326,8
2014-01-04,USUM71305735,46
2014-01-04,NOT_FOUND,73
2014-01-04,USUM71305564,40
2014-01-04,US58E1200331,57
2014-01-04,GMM881200009,19
2014-01-04,USSM11303945,48
2014-01-04,USCM51300742,94
2014-01-04,USRC11301214,9
2014-01-04,USSM11307807,66
2013-10-19,USUM71312049,17
2013-10-19,USCM51300758,40
2013-10-19,NLZ541300467,93
2013-10-19,USUM71310271,9
2013-10-19,USRN11200152,52
2013-10-19,USUM71311375,12
2013-10-19,USRC11300820,88
2013-10-19,GBHMU1300102,60
2013-10-19,USUM71307500,46
2013-10-19,USUM71307668,8
2013-10-19,USSM11302896,86
2013-10-19,USSM11301638,51
2013-10-19,USSM11201532,98
2013-10-19,GBUM71303482,81
2013-10-19,GMM881200002,37
2013-10-19,US58E1200352,76
2013-10-19,USUM71210662,23
2013-10-19,USUM71301306,21
2013-10-19,USQX91301190,32
2013-10-19,USUM71207991,48
2013-10-19,USUM71303519,30
2013-10-19,USUM71311296,38
2013-10-19,USSD11300195,97
2013-10-19,USUM71201071,24
2013-10-19,USAT21204026,95
2013-10-19,USUM71307796,74
2013-10-19,USUG12103674,41
2013-10-19,USCM51300744,89
2013-10-19,USCM51300736,84
2013-10-19,USUYG1027384,50
2013-10-19,USQX91300809,22
2013-10-19,USUM71308367,36
2013-10-19,USUM70502652,18
2013-10-19,USAT21206908,26
2013-10-19,USAT21301167,82
2013-10-19,USUM71314172,77
2013-10-19,USUM71302387,42
2013-10-19,USCM51300762,5
2013-10-19,QMJMT1300025,7
2013-10-19,USSM11304309,61
2013-10-19,USUM71301027,56
2013-10-19,GBARL1201390,49
2013-10-19,USLXJ1307035,27
2013-10-19,USAT21302744,90
2013-10-19,USRC11200786,43
2013-10-19,GBMQN1200012,28
2013-10-19,USUM71305877,92
2013-10-19,GBUM71305253,80
2013-10-19,USUM71311708,96
2013-10-19,USRC11300977,31
2013-10-19,USUM71204774,39
2013-10-19,USWB11303186,72
2013-10-19,USWB11300397,44
2013-10-19,USRC11300059,20
2013-10-19,USUM71308286,67
2013-10-19,US58E1200328,35
2013-10-19,US7M71200032,100
2013-10-19,USCRB1210133,63
2013-10-19,USLXJ1302282,83
2013-10-19,GBAAA1200795,78
2013-10-19,USCM51300754,87
2013-10-19,USSD11300197,99
2013-10-19,USUM71201074,15
2013-10-19,USUYG1027385,65
2013-10-19,USUG12103662,73
2013-10-19,USG4X1200112,33
2013-10-19,USHR11334762,68
2013-10-19,USUM71308669,2
2013-10-19,USUM71211906,59
2013-10-19,NZUM71200031,1
2013-10-19,TCABD1246970,11
2013-10-19,USP6L1000053,19
2013-10-19,GMM881200024,47
2013-10-19,USHR11334529,45
2013-10-19,USCJY1218019,54
2013-10-19,USUM71311478,94
2013-10-19,USAT21300012,25
2013-10-19,GBUM71304610,10
2013-10-19,QMRSZ1700758,64
2013-10-19,USSM11300080,58
2013-10-19,USRC11301018,57
2013-10-19,USRC11301011,62
2013-10-19,NZUM71300124,69
2013-10-19,NZUM71300023,71
2013-10-19,USUM71307711,16
2013-10-19,NOAGW1300374,6
2013-10-19,USCM51300748,79
2013-10-19,QMJMT1300027,70
2013-10-19,USAT21206909,29
2013-10-19,USRC11200787,53
2013-10-19,USUYG1028245,55
2013-10-19,SEUM71301326,4
2013-10-19,USUM71311294,34
2013-10-19,USUM71305735,75
2013-10-19,USRC11300686,14
2013-10-19,NOT_FOUND,66
2013-10-19,USUM71305564,91
2013-10-19,GMM881200009,85
2013-10-19,USRC11301214,3
2014-03-29,USDM31400016,18
2014-03-29,USWB11303187,69
2014-03-29,USRC11301264,47
2014-03-29,USAT21300009,63
2014-03-29,USSM11303954,3
2014-03-29,NLZ541300467,26
2014-03-29,USRN11300239,82
2014-03-29,USAT21301903,75
2014-03-29,USUM71302187,13
2014-03-29,USUM71307668,48
2014-03-29,USLXJ1306313,30
2014-03-29,USSM11301638,46
2014-03-29,GBUM71303482,19
2014-03-29,USAT21302085,95
2014-03-29,USRC11301790,31
2014-03-29,USSM11301446,76
2014-03-29,USUM71312853,68
2014-03-29,USUM71309989,41
2014-03-29,USUM71301306,7
2014-03-29,USUM71311296,2
2014-03-29,USUM71201071,24
2014-03-29,GBCEL1300362,74
2014-03-29,USWD11366364,79
2014-03-29,USWB11300395,37
2014-03-29,USUM71307708,62
2014-03-29,USAN21300026,45
2014-03-29,USSM11307800,8
2014-03-29,US58E1300353,73
2014-03-29,GBUM71400597,96
2014-03-29,USWD11366365,85
2014-03-29,USLXJ1307064,56
2014-03-29,USUM71317739,50
2014-03-29,US58E1200346,61
2014-03-29,USQ4E1300686,1
2014-03-29,USUM71314085,86
2014-03-29,USWB11302123,54
2014-03-29,CH3131340084,22
2014-03-29,USCM51300762,43
2014-03-29,USAT21304202,64
2014-03-29,USUM71308087,44
2014-03-29,USUM71403573,98
2014-03-29,USAT21400016,93
2014-03-29,GBAAA1300148,60
2014-03-29,GBUM71302810,100
2014-03-29,GBMQN1200012,17
2014-03-29,USWD11366344,71
2014-03-29,USWD11366376,14
2014-03-29,USLXJ1302300,88
2014-03-29,USWD11366375,49
2014-03-29,GBUM71301538,66
2014-03-29,USRC11400614,34
2014-03-29,GBAYE1400206,51
2014-03-29,USUM71314029,72
2014-03-29,USCM51400015,70
2014-03-29,USSM11400573,99
2014-03-29,USUM71308286,28
2014-03-29,USAT21304769,35
2014-03-29,USHR11334427,39
2014-03-29,USRC11301024,42
2014-03-29,AUHS01205284,87
2014-03-29,USSD11300465,94
2014-03-29,USUM71201073,83
2014-03-29,USAT21401391,91
2014-03-29,USAT21302366,32
2014-03-29,QMJMT1300035,77
2014-03-29,USSM11307803,36
2014-03-29,USUM71307712,81
2014-03-29,GBAAA1200795,5
2014-03-29,USUM71201074,33
2014-03-29,CYA111300030,97
2014-03-29,USCJY1312320,59
2014-03-29,USUM71317975,80
2014-03-29,USUM71308669,27
2014-03-29,NZUM71200031,20
2014-03-29,USSM11306713,12
2014-03-29,QMTM61300238,58
2014-03-29,USRC11301420,15
2014-03-29,USUM71319540,84
2014-03-29,USRN11300147,89
2014-03-29,USAT21400486,52
2014-03-29,GBHMU1300210,16
2014-03-29,USAT21301968,57
2014-03-29,USWB11302648,4
2014-03-29,NZUM71300124,6
2014-03-29,USUM71312880,10
2014-03-29,USUM71314082,23
2014-03-29,USAT21300240,90
2014-03-29,USUM71312346,53
2014-03-29,USUM71314750,29
2014-03-29,USRC11301695,11
2014-03-29,USCM51400038,65
2014-03-29,USSM11308174,21
2014-03-29,USRC11301140,67
2014-03-29,SEUM71301326,25
2014-03-29,FR0T11100004,9
2014-03-29,US58E1200331,55
2014-03-29,USUM71400720,78
2014-03-29,USRC11400456,92
2014-03-29,USRC11301214,40
2014-03-29,USAT21206100,38
2014-03-15,USDM31400016,55
2014-03-15,USWB11303187,60
2014-03-15,USRC11301264,30
2014-03-15,USAT21300009,96
2014-03-15,USSM11303954,4
2014-03-15,NLZ541300467,31
2014-03-15,USRN11300239,97
2014-03-15,USAT21301903,80
2014-03-15,USUM71302187,21
2014-03-15,USUM71307668,39
2014-03-15,USLXJ1306313,32
2014-03-15,USSM11301638,36
2014-03-15,GBUM71303482,16
2014-03-15,USAT21302085,98
2014-03-15,USRC11301790,26
2014-03-15,USWB11302478,43
2014-03-15,GBK3W1000183,84
2014-03-15,USSM11301446,91
2014-03-15,USUM71307354,94
2014-03-15,USUM71312853,47
2014-03-15,USUM71309989,49
2014-03-15,USUM71301306,8
2014-03-15,USUM71311296,2
2014-03-15,USUM71201071,20
2014-03-15,GBCEL1300362,70
2014-03-15,USUM71320321,95
2014-03-15,USWD11366364,75
2014-03-15,USWB11300395,45
2014-03-15,USUM71307708,44
2014-03-15,USAN21300026,53
2014-03-15,USSM11307800,7
2014-03-15,US58E1300353,71
2014-03-15,USNLR1300792,81
2014-03-15,USWD11366365,87
2014-03-15,USCN11300085,88
2014-03-15,USLXJ1307064,64
2014-03-15,USUM71317739,50
2014-03-15,NZUM71300125,68
2014-03-15,US58E1200346,69
2014-03-15,USQ4E1300686,1
2014-03-15,USWB11302123,54
2014-03-15,CH3131340084,25
2014-03-15,USCM51300762,37
2014-03-15,USAT21304202,51
2014-03-15,USUM71308087,40
2014-03-15,GBAAA1300148,85
2014-03-15,GBMQN1200012,11
2014-03-15,USWD11366344,61
2014-03-15,USWD11366376,17
2014-03-15,USLXJ1302300,99
2014-03-15,USSM11306285,74
2014-03-15,GBUM71301538,34
2014-03-15,USRC11400614,42
2014-03-15,USUM71314029,62
2014-03-15,USUM71308286,19
2014-03-15,USAT21304769,48
2014-03-15,USHR11334427,46
2014-03-15,USRC11301024,65
2014-03-15,AUHS01205284,83
2014-03-15,USSD11300465,72
2014-03-15,USUM71201073,79
2014-03-15,USAT21302366,29
2014-03-15,QMJMT1300035,92
2014-03-15,USSM11307803,23
2014-03-15,GBAAA1200795,5
2014-03-15,USUM71201074,27
2014-03-15,USUM71314079,67
2014-03-15,USCJY1312320,59
2014-03-15,USUM71317975,76
2014-03-15,USUM71308669,24
2014-03-15,NZUM71200031,18
2014-03-15,USP6L1000053,41
2014-03-15,USSM11306713,9
2014-03-15,QMTM61300238,52
2014-03-15,USRC11301420,14
2014-03-15,USUM71319540,100
2014-03-15,USUM71214608,78
2014-03-15,USAT21400486,58
2014-03-15,GBHMU1300210,12
2014-03-15,USAT21301968,57
2014-03-15,USWB11302648,3
2014-03-15,NZUM71300124,6
2014-03-15,USUM71308673,86
2014-03-15,USCM51300748,77
2014-03-15,USUM71312880,13
2014-03-15,USUM71314082,15
2014-03-15,USAT21300240,93
2014-03-15,USUM71312346,66
2014-03-15,USUM71310733,73
2014-03-15,USUM71314750,56
2014-03-15,USRC11301695,10
2014-03-15,USSM11308174,28
2014-03-15,USUM71311295,82
2014-03-15,USRC11301140,63
2014-03-15,GBCTA1300101,90
2014-03-15,SEUM71301326,22
2014-03-15,US58E1200331,38
2014-03-15,USRC11400456,89
2014-03-15,USRC11301214,35
2014-03-15,USAT21206100,33
2014-03-01,USWB11303187,71
2014-03-01,USUM71312049,48
2014-03-01,USUYG1041709,80
2014-03-01,USRC11301264,21
2014-03-01,USSM11303954,11
2014-03-01,NLZ541300467,37
2014-03-01,USRN11300239,63
2014-03-01,USAT21301903,97
2014-03-01,USUM71302187,25
2014-03-01,USUM71307668,43
2014-03-01,USLXJ1306313,42
2014-03-01,USSM11301638,33
2014-03-01,GBUM71303482,15
2014-03-01,USRC11301790,22
2014-03-01,USWB11302478,28
2014-03-01,GBK3W1000183,90
2014-03-01,USSM11301446,96
2014-03-01,USUM71312853,50
2014-03-01,USUM71309989,60
2014-03-01,USUM71301306,6
2014-03-01,USUM71311296,1
2014-03-01,USUM71201071,19
2014-03-01,GBCEL1300362,79
2014-03-01,USUM71320321,68
2014-03-01,USWD11366364,56
2014-03-01,USWB11300395,49
2014-03-01,USUM71307708,31
2014-03-01,USAN21300026,61
2014-03-01,USSM11307800,5
2014-03-01,US58E1300353,82
2014-03-01,USNLR1300792,62
2014-03-01,GBUM71205062,100
2014-03-01,USWD11366365,78
2014-03-01,USCN11300085,66
2014-03-01,USLXJ1307064,74
2014-03-01,USUM71317739,44
2014-03-01,US58E1200346,77
2014-03-01,USQ4E1300686,2
2014-03-01,USWB11302123,53
2014-03-01,CH3131340084,27
2014-03-01,USCM51300762,34
2014-03-01,USAT21304202,84
2014-03-01,USUM71308087,58
2014-03-01,USAT21302744,52
2014-03-01,GBMQN1200012,10
2014-03-01,USWD11366344,55
2014-03-01,USWD11366376,18
2014-03-01,USSM11306285,70
2014-03-01,GBUM71301538,30
2014-03-01,USRC11400614,54
2014-03-01,USUM71308286,24
2014-03-01,USAT21304769,69
2014-03-01,USHR11334427,36
2014-03-01,AUHS01205284,98
2014-03-01,USSD11300465,91
2014-03-01,USUM71201073,94
2014-03-01,USAT21302366,38
2014-03-01,USSM11307803,95
2014-03-01,GBAAA1200795,8
2014-03-01,USUM71201074,26
2014-03-01,USUM71314079,59
2014-03-01,USCJY1312320,67
2014-03-01,USUM71317975,85
2014-03-01,USUM71308669,23
2014-03-01,NZUM71200031,14
2014-03-01,TCABD1246970,46
2014-03-01,USP6L1000053,40
2014-03-01,USSM11306713,4
2014-03-01,QMTM61300238,57
2014-03-01,USRC11301420,17
2014-03-01,USUM71311478,47
2014-03-01,USUM71214608,76
2014-03-01,USAT21400486,75
2014-03-01,GBHMU1300210,12
2014-03-01,USSM11300080,39
2014-03-01,USAT21301968,64
2014-03-01,USWB11302648,3
2014-03-01,NZUM71300124,9
2014-03-01,USUM71308673,92
2014-03-01,USCM51300748,72
2014-03-01,USUM71312880,16
2014-03-01,USUM71314082,13
2014-03-01,USUM71312346,87
2014-03-01,USUM71310733,89
2014-03-01,GBARL1201396,93
2014-03-01,USUM71314750,86
2014-03-01,USRC11301695,7
2014-03-01,USSM11308174,32
2014-03-01,USUM71311295,73
2014-03-01,USRC11301140,65
2014-03-01,GBCTA1300101,81
2014-03-01,SEUM71301326,20
2014-03-01,USUM71305564,45
2014-03-01,US58E1200331,41
2014-03-01,GMM881200009,51
2014-03-01,USCM51300742,99
2014-03-01,USRC11301214,29
2014-03-01,USSM11307807,83
2014-03-01,USUM71403988,88
2014-03-01,USAT21206100,35
2013-09-14,USSM11302997,93
2013-09-14,USUM71303772,79
2013-09-14,USUM71201684,54
2013-09-14,USSM11303884,97
2013-09-14,USUM71310271,6
2013-09-14,USRN11200152,69
2013-09-14,GBHMU1200008,72
2013-09-14,USUM71311375,3
2013-09-14,GBHMU1300102,20
2013-09-14,USUM71307500,38
2013-09-14,USUM71307498,89
2013-09-14,USUM71307668,2
2013-09-14,USSM11301017,53
2013-09-14,USSM11302896,96
2013-09-14,USSM11301638,41
2013-09-14,USSM11201532,90
2013-09-14,GBUM71303482,100
2013-09-14,GMM881200002,23
2013-09-14,USUM71210662,17
2013-09-14,USHR11334422,34
2013-09-14,USUM71301306,55
2013-09-14,USUM71303132,50
2013-09-14,USQX91301190,44
2013-09-14,USUM71207991,26
2013-09-14,USUM71303519,18
2013-09-14,USSD11300195,86
2013-09-14,NOT_FOUND,74
2013-09-14,USAT21204026,46
2013-09-14,USWB11300371,99
2013-09-14,USUG12103674,49
2013-09-14,QMJMT1300028,92
2013-09-14,USUM71308137,70
2013-09-14,USUYG1027384,33
2013-09-14,USQX91300809,15
2013-09-14,USUM71308367,25
2013-09-14,QMTM61200406,28
2013-09-14,USCN11300098,80
2013-09-14,USAT21206908,60
2013-09-14,USWB11302191,83
2013-09-14,USAT21301167,67
2013-09-14,USUM71302387,51
2013-09-14,USCM51300762,12
2013-09-14,QMJMT1300025,5
2013-09-14,USRC11200937,78
2013-09-14,GBARL1201390,24
2013-09-14,USLXJ1307035,36
2013-09-14,USRC11200786,31
2013-09-14,GBMQN1200012,63
2013-09-14,USUM71305877,40
2013-09-14,GBUM71305253,87
2013-09-14,USRC11300977,52
2013-09-14,USUM71204774,21
2013-09-14,USWB11300397,58
2013-09-14,USRC11300059,19
2013-09-14,USSM11303362,95
2013-09-14,US58E1200328,35
2013-09-14,USCM51300393,94
2013-09-14,USCRB1210133,68
2013-09-14,USLXJ1302282,62
2013-09-14,GBAAA1200795,88
2013-09-14,USQX91300310,47
2013-09-14,USUM71201074,9
2013-09-14,USUYG1027385,65
2013-09-14,USUG12103662,82
2013-09-14,USG4X1200112,43
2013-09-14,USHR11334762,76
2013-09-14,USUM71308669,1
2013-09-14,USSM11304458,91
2013-09-14,USUM71211906,30
2013-09-14,NZUM71200031,8
2013-09-14,US58E1200344,56
2013-09-14,TCABD1246970,11
2013-09-14,USP6L1000053,27
2013-09-14,GMM881200024,13
2013-09-14,GBCTA1200048,59
2013-09-14,USHR11334529,81
2013-09-14,USCJY1218019,64
