chart_instance_id,track_isrc,position
2022-02-26,TCAFY2118876,49
2022-02-26,QZ22S2100091,92
2022-02-26,USSM12106837,75
2022-02-26,QMRSZ2001436,66
2022-02-26,USRC12101535,94
2022-02-26,USUM72102635,8
2022-02-26,USUG12101245,30
2022-02-26,QMCE32100765,83
2022-02-26,USS9T1900018,56
2022-02-26,USUG12003791,61
2022-02-26,GBUM72000433,2
2022-02-26,USQX92105208,77
2022-02-26,USQX92001457,99
2022-02-26,USRC12103605,28
2022-02-26,TCACC1438995,81
2022-02-26,US6XF2100321,84
2022-02-26,USRC12101070,98
2022-02-26,USSM12104539,17
2022-02-26,USUG12104409,31
2022-02-26,GBAHT2000942,16
2022-02-26,USAT22107359,48
2022-02-26,USIR10211559,40
2022-02-26,QMEU31910213,36
2022-02-26,USRC12103471,64
2022-02-26,QMJMT2002693,43
2022-02-26,USRC12101120,13
2022-02-26,USWB12104649,79
2022-02-26,QZRD92100215,93
2022-02-26,USUM72200626,85
2022-02-26,USSM12105973,29
2022-02-26,USRN12100053,54
2022-02-26,USUM72120404,22
2022-02-26,QMCE32200042,63
2022-02-26,USUYG1403104,76
2022-02-26,USUM72115142,72
2022-02-26,QMCE32200039,10
2022-02-26,USAT22200226,71
2022-02-26,USUG12106685,53
2022-02-26,USUG12004193,38
2022-02-26,USUG12101839,18
2022-02-26,USUM72119703,86
2022-02-26,USRC12103120,67
2022-02-26,GBAHS2100671,7
2022-02-26,USAT22105952,35
2022-02-26,USA2P2203296,95
2022-02-26,USSM12103949,5
2022-02-26,USIR19905031,23
2022-02-26,USAT22107295,6
2022-02-26,USWD12112914,11
2022-02-26,USSM12105732,9
2022-02-26,USWD12112911,24
2022-02-26,GBAHS2200019,21
2022-02-26,CYA112001070,91
2022-02-26,USIR19915078,37
2022-02-26,USUM72017353,51
2022-02-26,QMCE32100757,100
2022-02-26,USWD12112913,57
2022-02-26,USWD12112915,1
2022-02-26,USWD12112916,42
2022-02-26,USWB12003478,88
2022-02-26,USRC12101071,69
2022-02-26,USRC12101532,26
2022-02-26,USSM12107633,34
2022-02-26,USRC12100544,45
2022-02-26,USUM72013814,44
2022-02-26,USAT22103652,4
2022-03-05,QMCQK1900137,25
2022-03-05,USUM72114951,56
2022-03-05,USQX92104965,53
2022-03-05,USQX92200794,42
2022-03-05,USWD12112918,77
2022-03-05,USUG12103665,99
2022-03-05,GBAHS2100318,9
2022-03-05,QMCE32200098,61
2022-03-05,USUYG1378170,74
2022-03-05,USUG12103276,52
2022-03-05,USRC12102454,21
2022-03-05,USQX92200693,65
2022-03-05,USQX92105926,59
2022-03-05,USUM72104058,31
2022-03-05,USQX92105590,83
2022-03-05,USUG12200313,78
2022-03-05,USG4X2100006,76
2022-03-05,USSM12201246,54
2022-03-05,USWB12104117,96
2022-03-05,USQX92200297,97
2022-03-05,GBUM72104705,10
2022-03-05,USWB12103405,92
2022-03-05,QZFPL2100100,82
2022-03-05,US6XF2100159,49
2022-03-05,USUYG1402387,86
2022-03-05,USWD12112917,46
2022-03-05,USSM12105970,4
2022-03-05,USRC12003059,41
2022-03-05,USQX92101534,35
2022-03-05,TCAFY2118876,39
2022-03-05,QZ22S2100091,88
2022-03-05,QMRSZ2001436,84
2022-03-05,USRC12101535,98
2022-03-05,USUM72102635,7
2022-03-05,QZ22S1800122,100
2022-03-05,USUG12101245,27
2022-03-05,QMCE32100765,89
2022-03-05,USS9T1900018,57
2022-03-05,USUG12003791,58
2022-03-05,GBUM72000433,2
2022-03-05,USQX92105208,69
2022-03-05,USQX92001457,94
2022-03-05,USRC12103605,28
2022-03-05,TCACC1438995,80
2022-03-05,US6XF2100321,79
2022-03-05,USRC12101070,93
2022-03-05,USSM12104539,15
2022-03-05,USUG12104409,32
2022-03-05,GBAHT2000942,16
2022-03-05,USAT22107359,29
2022-03-05,QMEU31910213,34
2022-03-05,USRC12103471,63
2022-03-05,QMJMT2002693,37
2022-03-05,USAT22200223,18
2022-03-05,USRC12101120,12
2022-03-05,USWB12104649,55
2022-03-05,QZRD92100215,87
2022-03-05,USUM72200626,68
2022-03-05,USSM12105973,45
2022-03-05,USRN12100053,36
2022-03-05,USUM72120404,22
2022-03-05,QMCE32200042,75
2022-03-05,USUYG1403104,70
2022-03-05,USUM72202097,91
2022-03-05,USQX92200855,95
2022-03-05,USUM72115142,67
2022-03-05,QMCE32200039,14
2022-03-05,USAT22200226,66
2022-03-05,USUG12106685,48
2022-03-05,USUG12004193,30
2022-03-05,USUG12101839,19
2022-03-05,USUM72119703,81
2022-03-05,USRC12103120,62
2022-03-05,GBAHS2100671,8
2022-03-05,USAT22105952,40
2022-03-05,USSM12103949,6
2022-03-05,USIR19905031,43
2022-03-05,USAT22107295,5
2022-03-05,USWD12112914,13
2022-03-05,USSM12105732,11
2022-03-05,USWD12112911,26
2022-03-05,GBAHS2200019,64
2022-03-05,CYA112001070,85
2022-03-05,USUM72017353,51
2022-03-05,USWD12112913,60
2022-03-05,USWD12112915,1
2022-03-05,USWD12112916,38
2022-03-05,USUG12106230,90
2022-03-05,USRC12101071,71
2022-03-05,USRC12101532,24
2022-03-05,USSM12107633,73
2022-03-05,USRC12100544,33
2022-03-05,USUM72013814,47
2022-03-05,USAT22103652,3
2022-03-12,QMCQK1900137,27
2022-03-12,USUM72114951,56
2022-03-12,USQX92104965,50
2022-03-12,USQX92200794,19
2022-03-12,USWD12112918,89
2022-03-12,GBAHS2100318,9
2022-03-12,QMCE32200098,74
2022-03-12,USUYG1378170,65
2022-03-12,USUG12103276,42
2022-03-12,USRC12102454,17
2022-03-12,USQX92200693,55
2022-03-12,USQX92105926,59
2022-03-12,USUM72104058,26
2022-03-12,USQX92105590,82
2022-03-12,USUG12200313,83
2022-03-12,USG4X2100006,69
2022-03-12,USSM12201246,70
2022-03-12,USWB12104117,98
2022-03-12,GBUM72104705,10
2022-03-12,USWB12103405,99
2022-03-12,QZFPL2100100,78
2022-03-12,US6XF2100159,37
2022-03-12,USUYG1402387,97
2022-03-12,USWD12112917,51
2022-03-12,USSM12105970,6
2022-03-12,USRC12003059,38
2022-03-12,USQX92101534,31
2022-03-12,TCAFY2118876,36
2022-03-12,QZ22S2100091,87
2022-03-12,USUM72102635,7
2022-03-12,USUG12101245,29
2022-03-12,QMCE32100765,96
2022-03-12,USS9T1900018,53
2022-03-12,USUG12003791,67
2022-03-12,GBUM72000433,1
2022-03-12,USQX92105208,68
2022-03-12,USQX92001457,93
2022-03-12,USRC12103605,25
2022-03-12,USAT22201682,79
2022-03-12,TCACC1438995,80
2022-03-12,USAT22201140,90
2022-03-12,USQX92200588,76
2022-03-12,US6XF2100321,77
2022-03-12,USRC12101070,92
2022-03-12,USSM12104539,16
2022-03-12,USUG12104409,35
2022-03-12,GBAHT2000942,15
2022-03-12,USAT22107359,28
2022-03-12,QMEU31910213,34
2022-03-12,USRC12103471,58
2022-03-12,QMJMT2002693,40
2022-03-12,USAT22200223,41
2022-03-12,USRC12101120,12
2022-03-12,USWB12104649,48
2022-03-12,QZRD92100215,85
2022-03-12,USUM72200626,54
2022-03-12,USSM12105973,62
2022-03-12,USRN12100053,39
2022-03-12,USUM72120404,22
2022-03-12,QMCE32200042,72
2022-03-12,USUYG1403104,61
2022-03-12,USUM72115142,66
2022-03-12,QMCE32200039,14
2022-03-12,USUYG1411494,100
2022-03-12,USAT22200226,64
2022-03-12,USUG12106685,49
2022-03-12,USUG12004193,33
2022-03-12,USUG12101839,20
2022-03-12,USUM72119703,86
2022-03-12,USRC12103120,57
2022-03-12,GBAHS2100671,8
2022-03-12,QZRD92100765,88
2022-03-12,USAT22105952,47
2022-03-12,USSM12103949,5
2022-03-12,USIR19905031,63
2022-03-12,USAT22107295,4
2022-03-12,USWD12112914,18
2022-03-12,USSM12105732,11
2022-03-12,USWD12112911,30
2022-03-12,GBAHS2200019,75
2022-03-12,CYA112001070,73
2022-03-12,USUM72017353,46
2022-03-12,QZNWW2131527,95
2022-03-12,USAT22201124,81
2022-03-12,USWD12112913,71
2022-03-12,USWD12112915,2
2022-03-12,USWD12112916,45
2022-03-12,USUG12106230,91
2022-03-12,USRC12101532,21
2022-03-12,USSM12107633,84
2022-03-12,USRC12100544,32
2022-03-12,USUM72013814,44
2022-03-12,USAT22103652,3
2022-03-19,QMCQK1900137,25
2022-03-19,USUM72114951,59
2022-03-19,USQX92104965,43
2022-03-19,USQX92200794,34
2022-03-19,USUM72201502,82
2022-03-19,GBAHS2100318,8
2022-03-19,USSM12200047,23
2022-03-19,QMCE32200098,80
2022-03-19,USUYG1378170,69
2022-03-19,USUG12103276,40
2022-03-19,USRC12102454,14
2022-03-19,USQX92200693,42
2022-03-19,USQX92105926,62
2022-03-19,USUM72104058,28
2022-03-19,USQX92105590,86
2022-03-19,USUG12200313,94
2022-03-19,USG4X2100006,65
2022-03-19,USSM12201246,90
2022-03-19,USWB12104117,99
2022-03-19,GBUM72104705,11
2022-03-19,QZFPL2100100,95
2022-03-19,US6XF2100159,37
2022-03-19,USUYG1402387,61
2022-03-19,USWD12112917,58
2022-03-19,USRC12100003,47
2022-03-19,USSM12105970,6
2022-03-19,USRC12003059,39
2022-03-19,USUYG1416192,96
2022-03-19,USUYG1416741,92
2022-03-19,USQX92101534,30
2022-03-19,TCAFY2118876,35
2022-03-19,QZ22S2100091,88
2022-03-19,USUM72102635,7
2022-03-19,QZ22S1800122,91
2022-03-19,USUG12101245,31
2022-03-19,USS9T1900018,63
2022-03-19,QZQAY2239696,60
2022-03-19,USUG12003791,68
2022-03-19,GBUM72000433,1
2022-03-19,USQX92105208,76
2022-03-19,USRC12103605,22
2022-03-19,USAT22201682,81
2022-03-19,TCACC1438995,85
2022-03-19,USQX92200588,53
2022-03-19,US6XF2100321,74
2022-03-19,USRC12101070,98
2022-03-19,USSM12104539,19
2022-03-19,USUG12104409,38
2022-03-19,GBAHT2000942,16
2022-03-19,USAT22107359,27
2022-03-19,QMEU31910213,32
2022-03-19,USRC12103471,66
2022-03-19,QMJMT2002693,50
2022-03-19,USAT22200223,55
2022-03-19,USRC12101120,13
2022-03-19,USUM72202782,89
2022-03-19,USWB12104649,45
2022-03-19,QZRD92100215,78
2022-03-19,USUM72200626,48
2022-03-19,USSM12105973,84
2022-03-19,USRN12100053,46
2022-03-19,USUM72120404,21
2022-03-19,QMCE32200042,75
2022-03-19,USUYG1403104,57
2022-03-19,USUM72115142,70
2022-03-19,USAT22201731,72
2022-03-19,QMCE32200039,18
2022-03-19,USUYG1411494,77
2022-03-19,USAT22200226,79
2022-03-19,USUG12106685,56
2022-03-19,USUG12004193,33
2022-03-19,USUG12101839,17
2022-03-19,USRC12103120,49
2022-03-19,GBAHS2100671,9
2022-03-19,QZRD92100765,52
2022-03-19,USAT22105952,64
2022-03-19,USSM12103949,5
2022-03-19,USUYG1416190,93
2022-03-19,USAT22107295,3
2022-03-19,USWD12112914,20
2022-03-19,USSM12105732,10
2022-03-19,USWD12112911,36
2022-03-19,CYA112001070,71
2022-03-19,USUM72017353,41
2022-03-19,QZNWW2131527,87
2022-03-19,USUYG1416191,97
2022-03-19,USWD12112913,83
2022-03-19,USUYG1416187,73
2022-03-19,USWD12112915,2
2022-03-19,USWD12112916,51
2022-03-19,USUG12106230,100
2022-03-19,USRC12101532,15
2022-03-19,USRC12100544,29
2022-03-19,USUM72013814,44
2022-03-19,USAT22103652,4
2022-03-26,QMCQK1900137,22
2022-03-26,USUM72114951,61
2022-03-26,USQX92104965,52
2022-03-26,USQX92200794,18
2022-03-26,GBAHS2100318,10
2022-03-26,USSM12200047,39
2022-03-26,QMCE32200098,90
2022-03-26,USQX92200953,48
2022-03-26,USUYG1378170,77
2022-03-26,USUG12103276,42
2022-03-26,USRC12102454,14
2022-03-26,USQX92200957,69
2022-03-26,USUM72201759,93
2022-03-26,USQX92200693,49
2022-03-26,USQX92105926,43
2022-03-26,USUM72104058,35
2022-03-26,USQX92105590,96
2022-03-26,USG4X2100006,74
2022-03-26,USSM12201246,99
2022-03-26,USWB12104117,100
2022-03-26,GBUM72104705,13
2022-03-26,USQX92200959,73
2022-03-26,US6XF2100159,45
2022-03-26,USWD12112917,72
2022-03-26,USRC12100003,56
2022-03-26,USSM12105970,7
2022-03-26,USQX92101534,36
2022-03-26,USQX92200961,85
2022-03-26,TCAFY2118876,38
2022-03-26,QZ22S2100091,78
2022-03-26,USUM72102635,6
2022-03-26,QZ22S1800122,91
2022-03-26,USQX92200949,34
2022-03-26,USUG12101245,32
2022-03-26,USQX92200955,65
2022-03-26,USS9T1900018,88
2022-03-26,QZQAY2239696,40
2022-03-26,USQX92200965,58
2022-03-26,USUG12003791,71
2022-03-26,GBUM72000433,1
2022-03-26,USQX92105208,83
2022-03-26,USRC12103605,25
2022-03-26,USAT22201682,98
2022-03-26,TCACC1438995,89
2022-03-26,USQX92200588,92
2022-03-26,US6XF2100321,76
2022-03-26,USSM12104539,21
2022-03-26,USUG12104409,47
2022-03-26,GBAHT2000942,19
2022-03-26,USAT22107359,33
2022-03-26,QMEU31910213,41
2022-03-26,USRC12103471,70
2022-03-26,USAT22200223,68
2022-03-26,USRC12101120,16
2022-03-26,USWB12104649,51
2022-03-26,QZRD92100215,87
2022-03-26,USQX92200952,30
2022-03-26,USUM72200626,54
2022-03-26,USUM72120404,23
2022-03-26,QMCE32200042,82
2022-03-26,USUYG1403104,63
2022-03-26,USQX92200950,26
2022-03-26,USQX92104791,95
2022-03-26,USUM72115142,84
2022-03-26,QMCE32200039,20
2022-03-26,USUYG1411494,94
2022-03-26,USAT22200226,86
2022-03-26,USUG12106685,79
2022-03-26,USUG12004193,44
2022-03-26,USUG12101839,17
2022-03-26,USRC12103120,59
2022-03-26,GBAHS2100671,11
2022-03-26,USQX92200967,53
2022-03-26,QZRD92100765,62
2022-03-26,USAT22105952,80
2022-03-26,USQX92200956,60
2022-03-26,USGF19942512,46
2022-03-26,USQX92200951,55
2022-03-26,USSM12103949,2
2022-03-26,USAT22107295,3
2022-03-26,USWD12112914,29
2022-03-26,QMCE32200232,15
2022-03-26,USSM12105732,9
2022-03-26,USWD12112911,57
2022-03-26,CYA112001070,64
2022-03-26,USAT21301783,37
2022-03-26,USUM72017353,50
2022-03-26,QZNWW2131527,81
2022-03-26,USWD12112913,97
2022-03-26,USWD12112915,5
2022-03-26,USWD12112916,67
2022-03-26,USQX92200954,24
2022-03-26,USRC12101532,12
2022-03-26,USRC12100544,31
2022-03-26,USAT22103652,4
2022-04-02,QMCQK1900137,18
2022-04-02,USUM72114951,53
2022-04-02,USQX92104965,41
2022-04-02,USQX92200794,28
2022-04-02,GBAHS2100318,12
2022-04-02,USSM12200047,34
2022-04-02,QMCE32200098,89
2022-04-02,USQX92200953,79
2022-04-02,USUYG1378170,82
2022-04-02,USUG12103276,45
2022-04-02,USRC12102454,11
2022-04-02,USUM72203386,37
2022-04-02,USUM72201759,87
2022-04-02,USQX92200693,42
2022-04-02,USQX92105926,47
2022-04-02,USUM72104058,33
2022-04-02,USQX92105590,88
2022-04-02,USG4X2100006,60
2022-04-02,USSM12201246,93
2022-04-02,USWB12104117,96
2022-04-02,GBUM72104705,14
2022-04-02,USWB12103405,90
2022-04-02,USQX92201462,61
2022-04-02,US6XF2100159,30
2022-04-02,USWD12112917,74
2022-04-02,USRC12100003,44
2022-04-02,USSM12105970,10
2022-04-02,USQX92101534,36
2022-04-02,TCAFY2118876,32
2022-04-02,QZ22S2100091,67
2022-04-02,USUM72202231,72
2022-04-02,USUM72102635,5
2022-04-02,QZ22S1800122,83
2022-04-02,USQX92200949,80
2022-04-02,USUG12101245,27
2022-04-02,USS9T1900018,86
2022-04-02,QZQAY2239696,56
2022-04-02,USUG12003791,59
2022-04-02,GBUM72000433,1
2022-04-02,USQX92105208,75
2022-04-02,USRC12103605,23
2022-04-02,TCACC1438995,85
2022-04-02,USQX92200588,97
2022-04-02,USUG12201227,99
2022-04-02,US6XF2100321,70
2022-04-02,USSM12104539,21
2022-04-02,USUG12104409,46
2022-04-02,GBAHT2000942,16
2022-04-02,USAT22107359,29
2022-04-02,QMEU31910213,39
2022-04-02,USUM72112368,91
2022-04-02,USRC12103471,65
2022-04-02,USLD91734275,95
2022-04-02,USAT22200223,66
2022-04-02,USRC12101120,15
2022-04-02,USWB12104649,40
2022-04-02,QZRD92100215,69
2022-04-02,USQX92200952,68
2022-04-02,USWD12213564,50
2022-04-02,USUM72200626,49
2022-04-02,USUM72120404,20
2022-04-02,USRC12102179,92
2022-04-02,QMCE32200042,77
2022-04-02,USUYG1403104,54
2022-04-02,USQX92200950,62
2022-04-02,USUM72115142,81
2022-04-02,QMCE32200039,19
2022-04-02,USAT22200226,76
2022-04-02,USUG12004193,38
2022-04-02,USUG12101839,17
2022-04-02,USQX92103652,98
2022-04-02,USRC12103120,48
2022-04-02,GBAHS2100671,13
2022-04-02,QZRD92100765,52
2022-04-02,USAT22105952,78
2022-04-02,USQX92200956,94
2022-04-02,USUG12200317,57
2022-04-02,USSM12103949,2
2022-04-02,USAT22107295,3
2022-04-02,USWD12112914,35
2022-04-02,QMCE32200232,25
2022-04-02,USSM12105732,8
2022-04-02,USWD12112911,55
2022-04-02,CYA112001070,51
2022-04-02,USAT21301783,43
2022-04-02,USUM72017353,58
2022-04-02,QZNWW2131527,64
2022-04-02,DEUM71903009,84
2022-04-02,USWD12112913,100
2022-04-02,USWD12112915,6
2022-04-02,USWD12112916,73
2022-04-02,USQX92200954,22
2022-04-02,USRC12101532,9
2022-04-02,USRC12100544,31
2022-04-02,USAT22103652,4
2022-04-09,QMCQK1900137,18
2022-04-09,USUM72114951,50
2022-04-09,USQX92104965,38
2022-04-09,USQX92200794,51
2022-04-09,USUM72201502,88
2022-04-09,GBAHS2100318,11
2022-04-09,USSM12200047,34
2022-04-09,QMCE32200098,82
2022-04-09,USUYG1378170,100
2022-04-09,USUG12103276,43
2022-04-09,USRC12102454,3
2022-04-09,USUM72203386,87
2022-04-09,USUM72201759,92
2022-04-09,USQX92200693,47
2022-04-09,USQX92105926,57
2022-04-09,USUM72104058,35
2022-04-09,USQX92105590,93
2022-04-09,USRC12102862,80
2022-04-09,USG4X2100006,52
2022-04-09,USWB12104117,96
2022-04-09,GBUM72104705,14
2022-04-09,USWB12103405,97
2022-04-09,US6XF2100159,28
2022-04-09,USWD12112917,65
2022-04-09,USRC12100003,41
2022-04-09,USSM12105970,12
2022-04-09,USUM72112365,84
2022-04-09,USWL12100576,74
2022-04-09,USQX92101534,37
2022-04-09,TCAFY2118876,31
2022-04-09,QZ22S2100091,71
2022-04-09,USUM72102635,6
2022-04-09,QZ22S1800122,81
2022-04-09,USUG12101245,27
2022-04-09,USS9T1900018,91
2022-04-09,QZQAY2239696,63
2022-04-09,USUG12003791,61
2022-04-09,GBUM72000433,1
2022-04-09,USQX92105208,85
2022-04-09,USRC12103605,23
2022-04-09,TCACC1438995,90
2022-04-09,US6XF2100321,64
2022-04-09,USSM12104539,21
2022-04-09,GBAHT2000942,15
2022-04-09,USAT22107359,30
2022-04-09,QMEU31910213,45
2022-04-09,USUM72112368,68
2022-04-09,USRC12103471,66
2022-04-09,USLD91734275,99
2022-04-09,USAT22200223,70
2022-04-09,USRC12101120,16
2022-04-09,USWB12104649,36
2022-04-09,QZRD92100215,67
2022-04-09,USQX92200952,95
2022-04-09,USUM72118238,29
2022-04-09,USWD12213564,49
2022-04-09,USUM72200626,46
2022-04-09,USUM72120404,19
2022-04-09,USRC12102179,77
2022-04-09,QMCE32200042,79
2022-04-09,USUYG1403104,53
2022-04-09,USQX92200950,83
2022-04-09,USUM72115142,86
2022-04-09,QMCE32200039,22
2022-04-09,USAT22200226,75
2022-04-09,USUG12004193,40
2022-04-09,USUG12101839,17
2022-04-09,USQX92103652,98
2022-04-09,USRC12103120,44
2022-04-09,GBAHS2100671,13
2022-04-09,QZM5U2200343,89
2022-04-09,QZRD92100765,55
2022-04-09,USQX92203248,20
2022-04-09,USSM12103949,2
2022-04-09,USAT22107295,4
2022-04-09,USWD12112914,39
2022-04-09,QMCE32200232,32
2022-04-09,USSM12105732,9
2022-04-09,USWD12112911,60
2022-04-09,CYA112001070,42
2022-04-09,USAT21301783,56
2022-04-09,USUM72017353,62
2022-04-09,QZNWW2131527,54
2022-04-09,DEUM71903009,78
2022-04-09,QMRSZ2102055,94
2022-04-09,USUG12004194,48
2022-04-09,USWD12112915,8
2022-04-09,USUM72204900,58
2022-04-09,USWD12112916,76
2022-04-09,USQX92200954,25
2022-04-09,USRC12101532,10
2022-04-09,USUG12201738,73
2022-04-09,USRC12100544,33
2022-04-09,USAT22103652,7
2022-04-16,QMCQK1900137,21
2022-04-16,USUM72114951,52
2022-04-16,USAT22203143,96
2022-04-16,USQX92104965,35
2022-04-16,USQX92200794,55
2022-04-16,USSM12200612,1
2022-04-16,GBAHS2100318,12
2022-04-16,USSM12200047,28
2022-04-16,QMCE32200098,78
2022-04-16,USUG12103276,44
2022-04-16,USRC12102454,3
2022-04-16,USAT22202044,98
2022-04-16,USUM72201759,93
2022-04-16,USQX92200693,40
2022-04-16,USQX92105926,60
2022-04-16,USUM72104058,39
2022-04-16,USQX92105590,95
2022-04-16,USG4X2100006,54
2022-04-16,USSM12201246,97
2022-04-16,GBUM72104705,15
2022-04-16,USWB12103405,81
2022-04-16,QMRSZ2200095,91
2022-04-16,USQX92102783,82
2022-04-16,USSD12100779,99
2022-04-16,US6XF2100159,27
2022-04-16,USWD12112917,76
2022-04-16,USRC12100003,37
2022-04-16,USSM12105970,14
2022-04-16,USWL12100576,70
2022-04-16,USQX92101534,36
2022-04-16,TCAFY2118876,29
2022-04-16,QZ22S2100091,64
2022-04-16,USRC12101535,94
2022-04-16,USUM72102635,7
2022-04-16,QZ22S1800122,77
2022-04-16,USUG12101245,22
2022-04-16,QZQAY2239696,73
2022-04-16,USUG12003791,61
2022-04-16,GBUM72000433,2
2022-04-16,USRC12103605,24
2022-04-16,USAT22201682,84
2022-04-16,TCACC1438995,89
2022-04-16,US6XF2100321,69
2022-04-16,USSM12202421,33
2022-04-16,USSM12104539,20
2022-04-16,GBAHT2000942,17
2022-04-16,USAT22107359,31
2022-04-16,QMEU31910213,48
2022-04-16,USRC12103471,62
2022-04-16,USLD91734275,100
2022-04-16,USAT22200223,58
2022-04-16,USRC12101120,16
2022-04-16,USWB12104649,34
2022-04-16,QZRD92100215,63
2022-04-16,USUM72118238,56
2022-04-16,USWD12213564,59
2022-04-16,USUM72200626,47
2022-04-16,USUM72120404,19
2022-04-16,USRC12102179,85
2022-04-16,QMCE32200042,79
2022-04-16,USUYG1403104,53
2022-04-16,USQX92200950,83
2022-04-16,USUM72115142,87
2022-04-16,QMCE32200039,25
2022-04-16,USAT22200226,74
2022-04-16,USUG12004193,45
2022-04-16,USUG12101839,18
2022-04-16,USQX92103652,86
2022-04-16,USRC12103120,46
2022-04-16,GBAHS2100671,13
2022-04-16,QZRD92100765,43
2022-04-16,USQX92203248,57
2022-04-16,USSM12103949,4
2022-04-16,USUM72205221,71
2022-04-16,USAT22107295,6
2022-04-16,USWD12112914,51
2022-04-16,QMCE32200232,30
2022-04-16,QMRSZ2101303,88
2022-04-16,USSM12105732,10
2022-04-16,USWD12112911,66
2022-04-16,CYA112001070,49
2022-04-16,USAT21301783,67
2022-04-16,USUM72017353,75
2022-04-16,QZNWW2131527,50
2022-04-16,DEUM71903009,92
2022-04-16,QMRSZ2102055,72
2022-04-16,USUG12004194,42
2022-04-16,USWD12112915,11
2022-04-16,USWD12112916,90
2022-04-16,USQX92200954,41
2022-04-16,USUM72204098,38
2022-04-16,USRC12101532,8
2022-04-16,USRC12100544,32
2022-04-16,USAT22103652,9
2022-04-23,QMCQK1900137,22
2022-04-23,USUM72114951,55
2022-04-23,USQX92104965,32
2022-04-23,USQX92200794,61
2022-04-23,USSM12200612,2
2022-04-23,GBAHS2100318,12
2022-04-23,USSM12200047,25
2022-04-23,QMCE32200098,87
2022-04-23,USUG12103276,41
2022-04-23,USRC12102454,4
2022-04-23,USUM72203386,95
2022-04-23,USUM72201759,94
2022-04-23,USQX92200693,44
2022-04-23,USQX92105926,58
2022-04-23,USUM72104058,47
2022-04-23,USG4X2100006,57
2022-04-23,USSM12201246,71
2022-04-23,GBUM72104705,16
2022-04-23,USWB12103405,84
2022-04-23,QMRSZ2200095,85
2022-04-23,USQX92102783,89
2022-04-23,USSD12100779,98
2022-04-23,US6XF2100159,31
2022-04-23,USWD12112917,93
2022-04-23,USRC12100003,46
2022-04-23,USSM12105970,17
2022-04-23,USWL12100576,74
2022-04-23,USQX92101534,38
2022-04-23,TCAFY2118876,34
2022-04-23,USAT22203024,1
2022-04-23,QZ22S2100091,67
2022-04-23,USRC12101535,82
2022-04-23,USUM72102635,9
2022-04-23,QZ22S1800122,76
2022-04-23,USUG12101245,28
2022-04-23,QZQAY2239696,54
2022-04-23,USUG12003791,63
2022-04-23,GBUM72000433,3
2022-04-23,USRC12103605,29
2022-04-23,TCACC1438995,86
2022-04-23,US6XF2100321,68
2022-04-23,USUG12200033,14
2022-04-23,USSM12202421,64
2022-04-23,USSM12104539,19
2022-04-23,GBAHT2000942,21
2022-04-23,USAT22107359,43
2022-04-23,USSM12200193,62
2022-04-23,USRC12103471,66
2022-04-23,USAT22200223,40
2022-04-23,USUM72121118,97
2022-04-23,USRC12101120,20
2022-04-23,USWB12104649,27
2022-04-23,QZRD92100215,65
2022-04-23,USUM72118238,59
2022-04-23,USWD12213564,72
2022-04-23,USUM72200626,45
2022-04-23,USUM72120404,24
2022-04-23,USRC12102179,96
2022-04-23,QMCE32200042,91
2022-04-23,USUYG1403104,53
2022-04-23,USAT22201618,100
2022-04-23,USUM72115142,92
2022-04-23,USSM12201108,75
2022-04-23,QMCE32200039,35
2022-04-23,USUG12200031,13
2022-04-23,USAT22200226,77
2022-04-23,USUG12004193,48
2022-04-23,USUG12101839,23
2022-04-23,USQX92103652,90
2022-04-23,USRC12103120,50
2022-04-23,GBAHS2100671,15
2022-04-23,QZRD92100765,51
2022-04-23,USQX92203248,69
2022-04-23,USSM12103949,6
2022-04-23,USAT22107295,7
2022-04-23,USWD12112914,56
2022-04-23,QMCE32200232,33
2022-04-23,QMRSZ2101303,80
2022-04-23,USSM12105732,10
2022-04-23,USWD12112911,78
2022-04-23,CYA112001070,49
2022-04-23,USAT21301783,88
2022-04-23,USUM72202010,79
2022-04-23,USUM72017353,83
2022-04-23,QZNWW2131527,42
2022-04-23,USSM12202068,81
2022-04-23,QMRSZ2102055,73
2022-04-23,USUG12004194,36
2022-04-23,USWD12112915,18
2022-04-23,USQX92200954,39
2022-04-23,USUM72204098,52
2022-04-23,USRC12101532,8
2022-04-23,USUG12201738,99
2022-04-23,USRC12100544,37
2022-04-23,USAT22103652,11
2022-04-30,QMCQK1900137,22
2022-04-30,USUM72114951,58
2022-04-30,USQX92104965,32
2022-04-30,USAT22203704,50
2022-04-30,USQX92200794,68
2022-04-30,USSM12200612,1
2022-04-30,GBAHS2100318,12
2022-04-30,USSM12200047,25
2022-04-30,QMCE32200098,88
2022-04-30,USUG12103276,45
2022-04-30,USRC12102454,4
2022-04-30,USUM72203386,98
2022-04-30,USUM72201759,87
2022-04-30,USQX92200693,37
2022-04-30,USQX92105926,60
2022-04-30,USUM72104058,49
2022-04-30,USG4X2100006,77
2022-04-30,USSM12201246,84
2022-04-30,GBUM72104705,15
2022-04-30,USWB12103405,82
2022-04-30,QMRSZ2200095,85
2022-04-30,USQX92102783,76
2022-04-30,USSD12100779,91
2022-04-30,US6XF2100159,30
2022-04-30,USUG12202233,7
2022-04-30,USWD12112917,95
2022-04-30,USSM12105970,16
2022-04-30,USWL12100576,71
2022-04-30,USWB12200122,99
2022-04-30,USQX92101534,41
